t,params,num_params,num_time_steps,error_bound,error_grad,resid,fidelity,true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,variance,dtdt_trained,re_im_grad
0.6,"[-4.11135400e-02 -3.25298000e-02 -2.71740000e-04 -9.05040000e-03
  1.98099384e+00  1.54796937e+00 -3.19031300e-02  1.12413724e+00]",8,20,,,0.1698126104241522,0.6429239860327367,0.90919284,0.60515704,,,0.0,0.0274029,0.0274029,,1.365585640056076,1.3648347213541794,1.1382182289028062,1.2374837731499087
0.65,"[-4.65939400e-02 -3.94050600e-02 -3.57620000e-04 -1.17768200e-02
  2.04553231e+00  1.54450460e+00 -3.71749500e-02  1.20789344e+00]",8,20,,,0.23624843360317535,0.6393246216295583,0.90793343,0.63589265,,,0.0,0.02554278,0.02554278,,1.3818904622399797,1.3812380284259467,1.1308005740233715,1.2284388569416986
0.7000000000000001,"[-5.15964300e-02 -4.67826600e-02 -4.23640000e-04 -1.49764500e-02
  2.11275013e+00  1.54121434e+00 -4.24859100e-02  1.28901746e+00]",8,20,,,0.3318501623456564,0.6303753375056739,0.90756847,0.66449263,,,0.0,0.02218523,0.02218523,,1.4123475861094514,1.4118554017562015,1.115989552583194,1.2091063042219035
0.7500000000000001,"[-5.58846100e-02 -5.44994200e-02 -4.40700000e-04 -1.86404500e-02
  2.18230794e+00  1.53826025e+00 -4.75858900e-02  1.36724374e+00]",8,20,,,0.43706539186497484,0.616449824193237,0.90722713,0.69156566,,,0.0,0.01752123,0.01752123,,1.4564397967131304,1.456132803239241,1.0934669281874787,1.1794402840672624
0.8000000000000002,"[-5.92680900e-02 -6.23773100e-02 -3.78630000e-04 -2.27355000e-02
  2.25387608e+00  1.53578632e+00 -5.21784900e-02  1.44227166e+00]",8,20,,,0.5445782985525336,0.5982614236445369,0.9058531,0.71778101,,,0.0,0.01188706,0.01188706,,1.5129500195412289,1.5128087173554483,1.062994412124263,1.1396894542055596
0.8500000000000002,"[-6.16190800e-02 -7.02402300e-02 -2.14230000e-04 -2.72022500e-02
  2.32712109e+00  1.53390083e+00 -5.59308300e-02  1.51375324e+00]",8,20,,,0.6507930098973651,0.5767443879393781,0.90226042,0.74382367,,,0.0,0.005716,0.005716,,1.5800175002988257,1.5799848276843385,1.0245856495334418,1.0905358040504978
0.9000000000000002,"[-6.28753000e-02 -7.79291300e-02  6.15000000e-05 -3.19557700e-02
  2.40169879e+00  1.53266249e+00 -5.84829900e-02  1.58128979e+00]",8,20,,,0.7533118806132022,0.5529385672645581,0.89521181,0.77033935,,,0.0,-0.00052484,-0.00052484,,1.6552239585244997,1.6552236830653169,0.9786230343180252,1.0331841016847627
0.9500000000000003,"[-6.30287800e-02 -8.53135700e-02  4.39040000e-04 -3.68880100e-02
  2.47725376e+00  1.53207249e+00 -5.94596400e-02  1.64443644e+00]",8,20,,,0.850220162021025,0.5278729339952779,0.88351862,0.79787376,,,0.0,-0.00639801,-0.00639801,,1.7357146917866964,1.735673757296593,0.9260168828880972,0.9694286253838678
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,20,,,3.000427462988926,0.7289838089496516,1.0,0.0,,,0.0,0.0,0.0,,11.0,11.0,1.8796898304200467,1.9385624348809412
0.05,"[-1.49698000e-03 -7.57440000e-04 -0.00000000e+00 -0.00000000e+00
  1.56929935e+00  1.57003889e+00  9.69281200e-02  9.69281200e-02]",8,20,,,2.9974665207564106,0.7371026451084653,0.97768784,0.17792045,,,-0.0,-0.00148306,-0.00148306,,11.021697224480366,11.021695025017557,1.9089913929008415,1.9729415371628327
0.1,"[ 1.59769300e-02 -1.56000000e-03 -9.00000000e-08 -7.34500000e-05
  1.56772352e+00  1.56923398e+00  1.93903570e-01  1.93899320e-01]",8,20,,,3.003027685681366,0.8306372645262998,0.91323666,0.35322305,,,-0.0,0.05396339,0.05396339,,11.0434910968072,11.040579048867352,1.6179475178835887,1.8216316668610042
0.15000000000000002,"[ 4.41876600e-02 -6.62090000e-03 -6.35500000e-05 -2.08320000e-04
  1.55792664e+00  1.56433590e+00  2.80367370e-01  2.80353660e-01]",8,20,,,3.031634137315296,1.072036143014354,0.81411812,0.51798158,,,0.0,0.15711761,0.15711761,,11.071523027399572,11.046837083904162,1.2496585283519979,1.5651880066080555
0.2,"[ 7.31670100e-02 -2.04993000e-02 -9.93290000e-04 -6.73110000e-04
  1.53189542e+00  1.55162728e+00  3.50583860e-01  3.50545990e-01]",8,20,,,3.1130123562229346,1.4751749914875512,0.69177124,0.66771251,,,0.0,0.29334824,0.29334824,,11.106609559489018,11.02055637126635,1.1538294046720334,1.2847965170821913
0.25,"[ 0.09289843 -0.04778255 -0.00409318 -0.00178058  1.48243859  1.52804376
  0.40460755  0.40449216]",8,20,,,3.238989542564346,2.01666441626105,0.55877837,0.80270037,,,0.0,0.45277272,0.45277272,,11.15091288747472,10.945909749423606,1.4860576116564284,1.072958621144979
0.3,"[ 0.09551678 -0.09077389 -0.00511561 -0.00376445  1.40930777  1.49210735
  0.44634819  0.44589692]",8,20,,,3.331780364883428,2.6435207956596645,0.42614283,0.92641446,,,0.0,0.63453718,0.63453718,,11.208291247817142,10.805653809234872,2.180369979322312,1.1439504136583531
0.35,"[ 0.08018874 -0.14792944 -0.00527492 -0.00725789  1.31795044  1.44425841
  0.48647527  0.48411052]",8,20,,,3.435867886619336,3.4270069209896383,0.30549989,1.04217883,,,0.0,0.85181298,0.85181298,,11.28352046934939,10.557935110134634,3.5208471144383786,1.4995897247428722
0.39999999999999997,"[ 0.04178366 -0.2215114  -0.0052048  -0.01337463  1.20093949  1.38116738
  0.53245924  0.52466194]",8,20,,,3.7174021046673693,4.513882586041999,0.20938578,1.1484849,,,0.0,1.13571928,1.13571928,,11.377782376241832,10.08792408305006,6.785982833576324,2.1723434010163842
0.44999999999999996,"[-0.04236371 -0.31863362 -0.00537131 -0.02421181  1.03157874  1.29283955
  0.59001524  0.57121847]",8,20,,,4.707169692608057,6.178844100798662,0.14927321,1.24049351,,,0.0,1.54169216,1.54169216,,11.485736981790367,9.108922251132174,17.397148344583513,3.3627194056830265
0.49999999999999994,"[-0.24975956 -0.44445937 -0.00312407 -0.0449562   0.73469862  1.15253807
  0.66530454  0.62926392]",8,20,,,4.669152823745894,8.364986674042434,0.13975227,1.30877809,,,0.0,2.1759949,2.1759949,,11.558950383860306,6.823996591052105,32.3490849829679,11.053523637666977
0.5499999999999999,"[-0.59055606 -0.54045094  0.06881098 -0.08468849  0.3404295   0.9165501
  0.7977829   0.72054281]",8,20,,,1000,9.130248154705122,0.21297382,1.34386049,,,0.0,2.81727358,2.81727358,,11.276131501784889,3.3391010499370166,30.602062589428147,22.715312774538802
0.6,"[-0.85817944 -0.60260322  0.2271321  -0.02577258  0.09676413  0.62382728
  0.97287613  0.78610787]",8,20,,,1000,5.85293913100077,0.3510137,1.39401335,,,-0.0,2.88081407,2.88081407,,10.531923158809786,2.2328334654978175,97.62156236580896,139.1768806905896
0.65,"[-0.86976031 -0.55040361  0.04029659  1.73712658  0.18078314  0.38526331
  0.62560753  2.35957643]",8,20,,,1000,5.488143916596241,0.23154141,1.48160257,,,0.0,2.2342933,2.2342933,,9.962339709140705,4.970273171461639,22.629130023690692,28.221255021767
0.7000000000000001,"[-0.9210502  -0.58831234  0.18367788  2.10009621 -0.19437934  0.45368267
  0.70639457  2.54976534]",8,20,,,1000,4.2203963708248375,0.24935072,1.54386201,,,0.0,1.96697322,1.96697322,,9.640444185500852,5.771460547756173,21.537814607107677,28.14882434813199
0.7500000000000001,"[-0.80285491 -0.5422321   0.15410208  2.62395398 -0.57100078  0.54660073
  0.85066792  2.65137195]",8,20,,,2.631954703846457,4.430986965382106,0.27204996,1.58534773,,,0.0,1.72089551,1.72089551,,9.571489234281884,6.61000787973053,0.9022507853647808,1.7732772282735874
0.8000000000000002,"[-0.81283371 -0.55792363  0.15098169  2.65414465 -0.64219627  0.51872573
  0.86105293  2.67684221]",8,20,,,2.622761644823419,4.32131698847641,0.2232109,1.62452947,,,0.0,1.72799936,1.72799936,,9.553900386996245,6.5679185899387225,0.9712903474023687,1.823156044420884
0.8500000000000002,"[-0.81934753 -0.58236674  0.1426562   2.68939277 -0.71958274  0.49111793
  0.86850093  2.70126513]",8,20,,,2.576008354585161,4.1402158926157115,0.1898295,1.65291347,,,-0.0,1.70612938,1.70612938,,9.545536600902949,6.634659136949108,1.2112336142121727,2.0604755861112865
0.9000000000000002,"[-0.81852655 -0.61986508  0.12422608  2.73534239 -0.80960712  0.46186129
  0.87031983  2.72572621]",8,20,,,2.4467801249988055,3.8610083316025308,0.16886252,1.6682667,,,0.0,1.64526786,1.64526786,,9.551017819246056,6.844111481615737,2.17797163827594,2.8711282387164125
0.9500000000000003,"[-0.79660021 -0.68354168  0.0802138   2.80964044 -0.93162683  0.42371644
  0.85989463  2.75196477]",8,20,,,2.50350825114183,3.360961042393572,0.14882683,1.66436763,,,0.0,1.50800499,1.50800499,,9.594636738187745,7.320557694327022,3.1561522930623185,3.2416177338574195
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,20,,,3.0004274349400077,0.7289830821067605,1.0,0.0,,,0.0,0.0,0.0,,11.0,11.0,1.8796937177031057,1.938564462681215
0.05,"[-1.49693000e-03 -7.57410000e-04  0.00000000e+00  0.00000000e+00
  1.56929940e+00  1.57003892e+00  9.69282200e-02  9.69282200e-02]",8,20,,,2.9974666246353783,0.7371027018747678,0.97768784,0.17792051,,,-0.0,-0.00148301,-0.00148301,,11.021697168184971,11.021694968860636,1.9089899529071839,1.9729404776445736
0.1,"[ 1.59769800e-02 -1.55999000e-03 -9.00000000e-08 -7.34500000e-05
  1.56772356e+00  1.56923400e+00  1.93903630e-01  1.93899380e-01]",8,20,,,3.003027627658966,0.8306363666836505,0.91323666,0.35322309,,,-0.0,0.05396349,0.05396349,,11.0434910376412,11.040578979860307,1.6179509939032166,1.8216335495306888
0.15000000000000002,"[ 4.41878000e-02 -6.62085000e-03 -6.35600000e-05 -2.08310000e-04
  1.55792672e+00  1.56433594e+00  2.80367520e-01  2.80353810e-01]",8,20,,,3.0316344520076437,1.0720365259402238,0.81411812,0.51798166,,,0.0,0.15711785,0.15711785,,11.07152294319199,11.046836923911668,1.2496567305401154,1.5651861115662107
0.2,"[ 7.31671500e-02 -2.04992800e-02 -9.93300000e-04 -6.73100000e-04
  1.53189547e+00  1.55162731e+00  3.50583930e-01  3.50546060e-01]",8,20,,,3.113012943635614,1.475178864115777,0.69177125,0.66771255,,,0.0,0.29334851,0.29334851,,11.106609432694036,11.020556082065758,1.1538135153071225,1.2847866803791446
0.25,"[ 0.09289825 -0.04778255 -0.00409191 -0.00178055  1.48243885  1.52804375
  0.40460705  0.40449167]",8,20,,,3.238991786337963,2.016662153232607,0.55877822,0.8027003,,,0.0,0.45277207,0.45277207,,11.1509124264136,10.945909880233543,1.4860750936652372,1.0729598640570233
0.3,"[ 0.09551611 -0.09077404 -0.00511445 -0.00376444  1.40930733  1.49210725
  0.44634797  0.44589664]",8,20,,,3.3317719503688266,2.6435167840388507,0.42614273,0.92641439,,,0.0,0.63453636,0.63453636,,11.208291893353309,10.805655505931178,2.180324372254468,1.1439559681716416
0.35,"[ 0.08018853 -0.147929   -0.00527375 -0.00725789  1.31795159  1.44425866
  0.4864751   0.48411031]",8,20,,,3.4358947906899187,3.42700513722617,0.30549961,1.04217888,,,0.0,0.85180996,0.85180996,,11.283520668184,10.557940467919252,3.521002729379842,1.4995751924368605
0.39999999999999997,"[ 0.04178077 -0.22151214 -0.00520361 -0.01337463  1.20093653  1.3811668
  0.53245925  0.52466183]",8,20,,,3.7173478066107157,4.513879425170023,0.20938579,1.14848459,,,0.0,1.13571978,1.13571978,,11.377785703544324,10.087926282372177,6.785688052507128,2.1723995203689768
0.44999999999999996,"[-0.04236244 -0.31863258 -0.00537016 -0.02421199  1.03158161  1.29283989
  0.59001571  0.57121891]",8,20,,,4.707141599021211,6.1788188790002945,0.14927293,1.24049353,,,0.0,1.54168659,1.54168659,,11.485737141618444,9.108939607074984,17.396871452399097,3.362713280390789
0.49999999999999994,"[-0.24975537 -0.44445798 -0.00312304 -0.04495623  0.73470437  1.15253943
  0.66530493  0.62926418]",8,20,,,4.669619244016546,8.365022058098027,0.13975155,1.30877827,,,0.0,2.17598446,2.17598446,,11.558950128428544,6.824041754670818,32.35395459420968,11.053780419274286
0.5499999999999999,"[-0.59059711 -0.5404452   0.06882092 -0.08468935  0.34039039  0.91654102
  0.79778028  0.72054939]",8,20,,,1000,9.13017794725865,0.21298027,1.34385679,,,0.0,2.81730666,2.81730666,,11.276107069492197,3.3388902519155517,30.600046882491597,22.71423445152579
0.6,"[-0.85819734 -0.60260653  0.22713283 -0.02576296  0.09675522  0.62382541
  0.97286768  0.78609919]",8,20,,,1000,5.852922720261283,0.35101301,1.3940128,,,-0.0,2.88081583,2.88081583,,10.531930039326044,2.2328302202433186,97.61886113939555,139.17294150461552
0.65,"[-0.8697876  -0.55042497  0.04027966  1.73710669  0.18076116  0.38526786
  0.62561571  2.35951837]",8,20,,,1000,5.487883886103115,0.23153649,1.48160261,,,0.0,2.23433766,2.23433766,,9.962334860473904,4.970070098737025,22.631829732305867,28.224256068411353
0.7000000000000001,"[-0.92105743 -0.58834073  0.18369478  2.10014095 -0.19441306  0.45370788
  0.70637768  2.54971503]",8,20,,,1000,4.237398638651072,0.24934596,1.54385599,,,0.0,1.96692371,1.96692371,,9.640421686690999,5.771632813638668,21.262326357262474,27.695278828926316
0.7500000000000001,"[-0.80467008 -0.54909656  0.15423149  2.61347984 -0.57064867  0.53869147
  0.83575053  2.66480317]",8,20,,,2.626229309015602,4.419728339363179,0.27160521,1.58408621,,,0.0,1.71639374,1.71639374,,9.575952526619318,6.629945062849412,0.8909887382668576,1.7849304406768047
0.8000000000000002,"[-0.81406382 -0.5647783   0.15120276  2.64420875 -0.641671    0.51093371
  0.84608985  2.68985081]",8,20,,,2.6229393886802597,4.304055453217168,0.22170363,1.6229075,,,0.0,1.72038368,1.72038368,,9.559041349417182,6.599321341863396,0.9270456728951846,1.8031379928109965
0.8500000000000002,"[-0.82005489 -0.58837689  0.14351245  2.67918353 -0.71727784  0.48374813
  0.85371468  2.71345541]",8,20,,,2.5737134093377048,4.122606894713801,0.18744391,1.65116049,,,-0.0,1.69676631,1.69676631,,9.551445652674133,6.672429748292543,1.1480813598459576,2.0377631495576893
0.9000000000000002,"[-0.81884522 -0.62446628  0.12633623  2.72452793 -0.80499142  0.45495463
  0.85608465  2.73709131]",8,20,,,2.4366772984329135,3.844546890579824,0.16640319,1.66669947,,,0.0,1.63541466,1.63541466,,9.557289041453103,6.882707932755219,2.0245816968178088,2.8222372407862952
0.9500000000000003,"[-0.79728862 -0.68534475  0.08545685  2.79699893 -0.92307422  0.41772711
  0.84710266  2.76248842]",8,20,,,2.4637539765849916,3.3551527532713905,0.14778212,1.66367471,,,0.0,1.50090899,1.50090899,,9.599260122337794,7.346532316703735,2.9859998391123117,3.257588152155873
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,20,,,3.0004274349400077,0.7289830821067605,1.0,0.0,,,0.0,0.0,0.0,,11.0,11.0,1.8796937177031057,1.938564462681215
0.05,"[-1.49693000e-03 -7.57410000e-04  0.00000000e+00  0.00000000e+00
  1.56929940e+00  1.57003892e+00  9.69282200e-02  9.69282200e-02]",8,20,,,2.9974666246353783,0.7371027018747678,0.97768784,0.17792051,,,-0.0,-0.00148301,-0.00148301,,11.021697168184971,11.021694968860636,1.9089899529071839,1.9729404776445736
0.1,"[ 1.59769800e-02 -1.55999000e-03 -9.00000000e-08 -7.34500000e-05
  1.56772356e+00  1.56923400e+00  1.93903630e-01  1.93899380e-01]",8,20,,,3.003027627658966,0.8306363666836505,0.91323666,0.35322309,,,-0.0,0.05396349,0.05396349,,11.0434910376412,11.040578979860307,1.6179509939032166,1.8216335495306888
0.15000000000000002,"[ 4.41878000e-02 -6.62085000e-03 -6.35600000e-05 -2.08310000e-04
  1.55792672e+00  1.56433594e+00  2.80367520e-01  2.80353810e-01]",8,20,,,3.0316344520076437,1.0720365259402238,0.81411812,0.51798166,,,0.0,0.15711785,0.15711785,,11.07152294319199,11.046836923911668,1.2496567305401154,1.5651861115662107
0.2,"[ 7.31671500e-02 -2.04992800e-02 -9.93300000e-04 -6.73100000e-04
  1.53189547e+00  1.55162731e+00  3.50583930e-01  3.50546060e-01]",8,20,,,3.113012943635614,1.475178864115777,0.69177125,0.66771255,,,0.0,0.29334851,0.29334851,,11.106609432694036,11.020556082065758,1.1538135153071225,1.2847866803791446
0.25,"[ 0.09289825 -0.04778255 -0.00409191 -0.00178055  1.48243885  1.52804375
  0.40460705  0.40449167]",8,20,,,3.238991786337963,2.016662153232607,0.55877822,0.8027003,,,0.0,0.45277207,0.45277207,,11.1509124264136,10.945909880233543,1.4860750936652372,1.0729598640570233
0.3,"[ 0.09551611 -0.09077404 -0.00511445 -0.00376444  1.40930733  1.49210725
  0.44634797  0.44589664]",8,20,,,3.3317719503688266,2.6435167840388507,0.42614273,0.92641439,,,0.0,0.63453636,0.63453636,,11.208291893353309,10.805655505931178,2.180324372254468,1.1439559681716416
0.35,"[ 0.08018853 -0.147929   -0.00527375 -0.00725789  1.31795159  1.44425866
  0.4864751   0.48411031]",8,20,,,3.4358947906899187,3.42700513722617,0.30549961,1.04217888,,,0.0,0.85180996,0.85180996,,11.283520668184,10.557940467919252,3.521002729379842,1.4995751924368605
0.39999999999999997,"[ 0.04178077 -0.22151214 -0.00520361 -0.01337463  1.20093653  1.3811668
  0.53245925  0.52466183]",8,20,,,3.7173478066107157,4.513879425170023,0.20938579,1.14848459,,,0.0,1.13571978,1.13571978,,11.377785703544324,10.087926282372177,6.785688052507128,2.1723995203689768
0.44999999999999996,"[-0.04236244 -0.31863258 -0.00537016 -0.02421199  1.03158161  1.29283989
  0.59001571  0.57121891]",8,20,,,4.707141599021211,6.1788188790002945,0.14927293,1.24049353,,,0.0,1.54168659,1.54168659,,11.485737141618444,9.108939607074984,17.396871452399097,3.362713280390789
0.49999999999999994,"[-0.24975537 -0.44445798 -0.00312304 -0.04495623  0.73470437  1.15253943
  0.66530493  0.62926418]",8,20,,,4.669619244016546,8.365022058098027,0.13975155,1.30877827,,,0.0,2.17598446,2.17598446,,11.558950128428544,6.824041754670818,32.35395459420968,11.053780419274286
0.5499999999999999,"[-0.59059711 -0.5404452   0.06882092 -0.08468935  0.34039039  0.91654102
  0.79778028  0.72054939]",8,20,,,1000,9.13017794725865,0.21298027,1.34385679,,,0.0,2.81730666,2.81730666,,11.276107069492197,3.3388902519155517,30.600046882491597,22.71423445152579
0.6,"[-0.85819734 -0.60260653  0.22713283 -0.02576296  0.09675522  0.62382541
  0.97286768  0.78609919]",8,20,,,1000,5.852922720261283,0.35101301,1.3940128,,,-0.0,2.88081583,2.88081583,,10.531930039326044,2.2328302202433186,97.61886113939555,139.17294150461552
0.65,"[-0.8697876  -0.55042497  0.04027966  1.73710669  0.18076116  0.38526786
  0.62561571  2.35951837]",8,20,,,1000,5.487883886103115,0.23153649,1.48160261,,,0.0,2.23433766,2.23433766,,9.962334860473904,4.970070098737025,22.631829732305867,28.224256068411353
0.7000000000000001,"[-0.92105743 -0.58834073  0.18369478  2.10014095 -0.19441306  0.45370788
  0.70637768  2.54971503]",8,20,,,1000,4.237398638651072,0.24934596,1.54385599,,,0.0,1.96692371,1.96692371,,9.640421686690999,5.771632813638668,21.262326357262474,27.695278828926316
0.7500000000000001,"[-0.80467008 -0.54909656  0.15423149  2.61347984 -0.57064867  0.53869147
  0.83575053  2.66480317]",8,20,,,2.626229309015602,4.419728339363179,0.27160521,1.58408621,,,0.0,1.71639374,1.71639374,,9.575952526619318,6.629945062849412,0.8909887382668576,1.7849304406768047
0.8000000000000002,"[-0.81406382 -0.5647783   0.15120276  2.64420875 -0.641671    0.51093371
  0.84608985  2.68985081]",8,20,,,2.6229393886802597,4.304055453217168,0.22170363,1.6229075,,,0.0,1.72038368,1.72038368,,9.559041349417182,6.599321341863396,0.9270456728951846,1.8031379928109965
0.8500000000000002,"[-0.82005489 -0.58837689  0.14351245  2.67918353 -0.71727784  0.48374813
  0.85371468  2.71345541]",8,20,,,2.5737134093377048,4.122606894713801,0.18744391,1.65116049,,,-0.0,1.69676631,1.69676631,,9.551445652674133,6.672429748292543,1.1480813598459576,2.0377631495576893
0.9000000000000002,"[-0.81884522 -0.62446628  0.12633623  2.72452793 -0.80499142  0.45495463
  0.85608465  2.73709131]",8,20,,,2.4366772984329135,3.844546890579824,0.16640319,1.66669947,,,0.0,1.63541466,1.63541466,,9.557289041453103,6.882707932755219,2.0245816968178088,2.8222372407862952
0.9500000000000003,"[-0.79728862 -0.68534475  0.08545685  2.79699893 -0.92307422  0.41772711
  0.84710266  2.76248842]",8,20,,,2.4637539765849916,3.3551527532713905,0.14778212,1.66367471,,,0.0,1.50090899,1.50090899,,9.599260122337794,7.346532316703735,2.9859998391123117,3.257588152155873
0,"[0.         0.         0.         0.         1.57079633 1.57079633
 0.         0.        ]",8,20,,,3.00042743368949,0.7289830497010391,1.0,0.0,,,0.0,0.0,0.0,,11.0,11.0,1.8796938910147423,1.9385645530891225
0.05,"[-1.49693000e-03 -7.57410000e-04  0.00000000e+00  0.00000000e+00
  1.56929940e+00  1.57003892e+00  9.69282300e-02  9.69282300e-02]",8,20,,,2.997466666075506,0.7371036211132441,0.97768784,0.17792051,,,-0.0,-0.00148301,-0.00148301,,11.021697165675082,11.02169496635692,1.9089849363005276,1.9729378438708998
0.1,"[ 1.59769100e-02 -1.56002000e-03 -9.00000000e-08 -7.34500000e-05
  1.56772350e+00  1.56923397e+00  1.93903510e-01  1.93899260e-01]",8,20,,,3.003027279417666,0.8306350077300906,0.91323666,0.35322302,,,-0.0,0.05396339,0.05396339,,11.043491080957189,11.040579033222498,1.617958165815789,1.8216382029231553
0.15000000000000002,"[ 4.41878200e-02 -6.62084000e-03 -6.35600000e-05 -2.08320000e-04
  1.55792674e+00  1.56433596e+00  2.80367600e-01  2.80353890e-01]",8,20,,,3.0316347961313945,1.0720373602753455,0.81411812,0.5179817,,,0.0,0.15711788,0.15711788,,11.071522981897619,11.04683695393742,1.249653374740039,1.5651834097615074
0.2,"[ 7.31671100e-02 -2.04992800e-02 -9.93260000e-04 -6.73100000e-04
  1.53189546e+00  1.55162731e+00  3.50583900e-01  3.50546030e-01]",8,20,,,3.113013229275684,1.4751843518116416,0.69177124,0.66771254,,,0.0,0.29334844,0.29334844,,11.106609439092283,11.020556129823985,1.1537878619468533,1.284772967696858
0.25,"[ 0.09289771 -0.04778256 -0.00408971 -0.00178054  1.48243927  1.52804371
  0.40460616  0.40449077]",8,20,,,3.238991706357702,2.016656334938741,0.55877795,0.80270015,,,0.0,0.45277038,0.45277038,,11.150911955537605,10.945910942175434,1.4860762928599238,1.0729604872717746
0.3,"[ 0.09551503 -0.09077394 -0.00511226 -0.00376443  1.40930774  1.49210728
  0.44634738  0.44589593]",8,20,,,3.3317410166352355,2.643497175637739,0.42614236,0.92641431,,,0.0,0.63453302,0.63453302,,11.208292617921074,10.80566046909295,2.180139409336566,1.1439669126640228
0.35,"[ 0.08018994 -0.14792668 -0.00527152 -0.00725786  1.31795818  1.44426017
  0.4864744   0.48410945]",8,20,,,3.4358508452072862,3.426950534555354,0.30549856,1.04217929,,,0.0,0.85179893,0.85179893,,11.283518297273801,10.557956879962813,3.520684751762085,1.499566009262131
0.39999999999999997,"[ 0.04178695 -0.22150703 -0.00520141 -0.0133744   1.20095047  1.38117059
  0.53245821  0.52466033]",8,20,,,3.7174061097603075,4.513802829293713,0.20938387,1.1484856,,,0.0,1.13569716,1.13569716,,11.377778791554551,10.087970755770007,6.785871552586586,2.1722710796289366
